Trigger_Date,2023/08/04
Trigger_Time,T 11:24:12.466 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.562
Time (ms),Voltage (V),Current (A)
15.63,-107.672,-12.521
15.66,-104.478,-12.189
15.69,-101.32,-11.799
15.73,-98.232,-11.513
15.76,-95.319,-11.135
15.79,-92.055,-10.585
15.83,-88.615,-10.035
15.86,-85.387,-9.611
15.89,-82.228,-9.199
15.92,-79.07,-8.786
15.96,-75.876,-8.385
15.99,-72.752,-8.076
16.02,-69.594,-7.606
16.05,-66.154,-7.022
16.09,-62.68,-6.461
16.12,-59.135,-5.991
16.15,-55.731,-5.522
16.18,-52.292,-5.04
16.22,-48.677,-4.536
16.25,-45.168,-4.113
16.28,-41.623,-3.54
16.31,-37.727,-2.841
16.35,-33.797,-2.314
16.38,-30.147,-1.821
16.41,-26.567,-1.283
16.44,-22.917,-0.768
16.48,-19.197,-0.298
16.51,-15.617,0.034
16.54,-12.389,0.321
16.57,-9.09,0.55
16.61,-5.861,0.619
16.64,-2.457,0.676
16.67,0.07,1.02
16.7,2.141,1.799
16.74,4.773,2.612
16.77,7.686,3.574
16.8,12.178,4.491
16.83,17.583,5.029
16.87,22.601,5.396
16.9,25.795,5.9
16.93,27.269,6.736
16.96,28.252,7.801
17.0,30.287,8.97
17.03,33.586,10.207
17.06,37.692,11.352
17.1,41.763,12.2
17.13,45.659,12.796
17.16,49.765,13.403
17.19,53.836,13.609
17.23,57.381,13.632
17.26,60.89,13.873
17.29,64.47,14.045
17.32,67.593,14.102
17.36,70.506,14.354
17.39,73.63,14.72
17.42,76.823,15.121
17.45,80.017,15.648
17.49,83.351,16.221
17.52,86.826,16.782
17.55,90.335,17.321
17.58,93.915,17.848
17.62,97.424,18.306
17.65,101.039,18.81
17.68,104.619,19.245
17.71,108.163,19.795
17.75,111.813,20.299
17.78,115.218,20.643
17.81,118.692,21.17
17.84,122.131,21.491
17.88,125.15,21.685
17.91,128.203,22.052
17.94,131.502,22.499
17.97,134.695,22.911
18.01,137.819,23.427
18.04,141.048,23.942
18.07,144.276,24.377
18.1,147.119,24.526
18.14,149.681,24.698
18.17,152.629,25.111
18.2,155.717,25.58
18.23,158.665,26.027
18.27,161.649,26.6
18.3,164.807,27.207
18.33,168.106,27.677
18.37,171.124,27.974
18.4,173.932,28.238
18.43,176.669,28.41
18.46,179.301,28.65
18.5,182.074,29.074
18.53,184.882,29.498
18.56,187.584,29.842
18.59,190.076,30.128
18.63,192.497,30.357
18.66,194.849,30.506
18.69,197.025,30.621
18.72,199.095,30.838
18.76,201.201,31.182
18.79,203.377,31.549
18.82,205.658,31.824
18.85,208.08,32.121
18.89,210.185,32.35
18.92,211.87,32.499
18.95,213.695,32.706
18.98,215.836,33.061
19.02,218.222,33.519
19.05,220.468,33.897
19.08,222.609,34.275
19.11,225.031,34.699
19.15,227.417,34.848
19.18,229.137,34.745
19.21,230.786,34.859
19.24,232.857,35.123
19.28,234.822,35.375
19.31,236.542,35.65
19.34,238.507,35.993
19.37,240.753,36.463
19.41,242.894,36.669
19.44,244.508,36.669
19.47,246.333,37.024
19.5,248.544,37.299
19.54,250.334,37.334
19.57,251.703,37.448
19.6,253.598,37.78
19.63,255.669,38.067
19.67,257.143,38.032
19.7,258.371,38.032
19.73,259.81,38.158
19.77,261.494,38.422
19.8,263.109,38.708
19.83,264.337,38.743
19.86,265.355,38.708
19.9,266.513,38.708
19.93,267.426,38.594
19.96,268.057,38.502
19.99,268.829,38.662
20.03,269.882,38.914
20.06,270.9,39.155
20.09,272.023,39.567
20.12,273.462,39.934
20.16,274.76,40.117
20.19,275.919,40.175
20.22,276.936,40.175
20.25,278.024,40.209
20.29,279.007,40.232
20.32,280.025,40.404
20.35,281.113,40.656
20.38,282.271,40.873
20.42,283.218,40.885
20.45,283.955,40.816
20.48,284.657,40.702
20.51,285.149,40.53
20.55,285.324,40.346
20.58,285.675,40.404
20.61,286.377,40.713
20.64,286.798,40.61
20.68,286.798,40.564
20.71,287.184,40.69
20.74,287.57,40.644
20.77,287.395,40.278
20.81,286.798,39.877
20.84,286.693,39.911
20.87,286.938,40.152
20.9,286.974,40.129
20.94,286.693,40.083
20.97,286.377,40.003
21.0,286.272,39.854
21.04,285.886,39.625
21.07,285.394,39.499
21.1,285.219,39.613
21.13,285.324,39.831
21.17,285.394,39.923
21.2,285.184,39.877
21.23,284.798,39.613
21.26,284.236,39.224
21.3,283.499,38.846
21.33,282.587,38.536
21.36,281.815,38.445
21.39,281.218,38.548
21.43,280.551,38.502
21.46,279.674,38.307
21.49,278.586,37.975
21.52,277.393,37.54
21.56,275.919,37.093
21.59,274.445,36.761
21.62,273.006,36.646
21.65,271.777,36.612
21.69,270.514,36.52
21.72,269.215,36.44
21.75,267.952,36.234
21.78,266.478,35.902
21.82,264.969,35.615
21.85,263.53,35.409
21.88,262.161,35.214
21.91,260.652,35.008
21.95,259.143,34.882
21.98,257.88,34.768
22.01,256.581,34.584
22.04,255.002,34.275
22.08,253.423,34.034
22.11,252.054,33.897
22.14,250.685,33.645
22.17,248.965,33.313
22.21,247.246,33.141
22.24,245.807,32.958
22.27,244.157,32.58
22.31,242.052,32.098
22.34,239.771,31.549
22.37,237.735,31.262
22.4,235.91,31.056
22.44,233.839,30.758
22.47,231.628,30.483
22.5,229.733,30.346
22.53,227.663,29.979
22.57,225.487,29.613
22.6,223.451,29.429
22.63,221.696,29.28
22.66,219.731,28.971
22.7,217.696,28.765
22.73,215.871,28.582
22.76,214.256,28.433
22.79,212.326,28.009
22.83,210.255,27.585
22.86,208.185,27.31
22.89,205.693,26.737
22.92,203.482,26.565
22.96,202.078,26.657
22.99,200.218,26.256
23.02,197.305,25.534
23.05,194.463,25.042
23.09,192.181,24.641
23.12,189.584,24.034
23.15,186.075,23.106
23.18,182.846,22.877
23.22,180.495,22.888
23.25,178.038,22.51
23.28,174.458,21.743
23.31,171.054,21.307
23.35,168.106,20.757
23.38,165.228,20.471
23.41,162.07,20.036
23.44,158.701,19.543
23.48,155.647,19.257
23.51,153.226,19.314
23.54,150.523,18.73
23.57,146.838,17.928
23.61,143.329,17.412
23.64,140.205,16.84
23.67,136.836,16.244
23.71,133.221,15.797
23.74,129.922,15.488
23.77,126.764,15.144
23.8,123.605,14.801
23.84,120.412,14.4
23.87,117.218,13.918
23.9,113.989,13.426
23.93,110.725,12.945
23.97,107.602,12.613
24.0,104.549,12.326
24.03,101.636,11.937
24.06,98.512,11.49
24.1,95.319,11.02
24.13,92.055,10.47
24.16,88.686,9.932
24.19,85.246,9.405
24.23,81.912,9.004
24.26,78.754,8.66
24.29,75.525,8.305
24.32,72.366,7.893
24.36,69.102,7.48
24.39,65.909,7.022
24.42,62.575,6.518
24.45,59.241,6.003
24.49,55.766,5.51
24.52,52.432,5.075
24.55,49.028,4.617
24.58,45.659,4.124
24.62,42.29,3.735
24.65,39.026,3.288
24.68,35.481,2.646
24.71,31.726,1.982
24.75,27.936,1.363
24.78,24.216,0.756
24.81,20.39,0.183
24.84,16.565,-0.389
24.88,12.74,-0.894
24.91,8.669,-1.272
24.94,4.001,-1.352
24.98,0.281,-1.455
25.01,-2.246,-2.039
25.04,-4.808,-2.635
25.07,-7.335,-3.265
25.11,-11.02,-3.987
25.14,-15.442,-4.513
25.17,-19.864,-4.857
25.2,-22.917,-5.258
25.24,-24.672,-6.003
25.27,-25.725,-6.988
25.3,-27.339,-8.099
25.33,-29.831,-9.279
25.37,-33.06,-10.413
25.4,-36.78,-11.41
25.43,-40.746,-12.223
25.46,-44.676,-12.807
25.5,-48.537,-13.151
25.53,-52.432,-13.46
25.56,-56.468,-13.827
25.59,-60.364,-14.09
25.63,-63.943,-14.262
25.66,-67.453,-14.514
25.69,-70.963,-14.812
25.72,-74.332,-15.064
25.76,-77.596,-15.454
25.79,-81.0,-15.946
25.82,-84.509,-16.427
25.85,-88.054,-16.931
25.89,-91.493,-17.378
25.92,-94.792,-17.733
25.95,-98.056,-18.077
25.98,-101.39,-18.489
26.02,-104.759,-19.039
26.05,-108.163,-19.497
26.08,-111.497,-19.978
26.11,-114.902,-20.597
26.15,-118.622,-21.193
26.18,-122.061,-21.594
26.21,-125.395,-22.086
26.25,-128.94,-22.545
26.28,-132.169,-22.762
26.31,-135.327,-23.22
26.34,-138.626,-23.667
26.38,-142.101,-24.297
26.41,-145.505,-24.675
26.44,-148.137,-24.664
26.47,-150.594,-24.767
26.51,-153.471,-25.202
26.54,-156.595,-25.66
26.57,-159.683,-26.336
26.6,-163.052,-27.218
26.64,-166.772,-27.974
26.67,-170.352,-28.524
26.7,-173.862,-28.971
26.73,-177.301,-29.269
26.77,-180.389,-29.269
26.8,-182.916,-29.189
26.83,-185.303,-29.315
26.86,-187.9,-29.464
26.9,-190.005,-29.498
26.93,-191.655,-29.429
26.96,-193.129,-29.383
26.99,-194.743,-29.624
27.03,-196.603,-29.922
27.06,-198.183,-30.128
27.09,-199.727,-30.506
27.12,-201.727,-31.09
27.16,-204.044,-31.514
27.19,-206.255,-31.686
27.22,-208.29,-31.984
27.25,-210.396,-32.362
27.29,-212.572,-32.74
27.32,-214.783,-33.084
27.35,-217.134,-33.496
27.38,-219.521,-33.92
27.42,-222.083,-34.355
27.45,-224.574,-34.71
27.48,-226.996,-34.974
27.52,-229.172,-35.157
27.55,-231.383,-35.26
27.58,-233.453,-35.443
27.61,-235.278,-35.501
27.65,-236.928,-35.547
27.68,-238.823,-35.982
27.71,-240.964,-36.303
27.74,-242.648,-36.314
27.78,-243.982,-36.417
27.81,-245.772,-36.692
27.84,-247.597,-36.864
27.87,-249.106,-37.013
27.91,-250.65,-37.242
27.94,-252.229,-37.46
27.97,-253.879,-37.677
28.0,-255.528,-37.872
28.04,-257.037,-38.09
28.07,-258.652,-38.296
28.1,-260.161,-38.422
28.13,-261.6,-38.514
28.17,-262.933,-38.64
28.2,-264.302,-38.731
28.23,-265.495,-38.777
28.26,-266.618,-38.857
28.3,-267.776,-38.972
28.33,-269.005,-39.121
28.36,-270.093,-39.247
28.39,-271.251,-39.407
28.43,-272.479,-39.579
28.46,-273.672,-39.739
28.49,-274.796,-39.923
28.52,-276.024,-40.094
28.56,-277.182,-40.232
28.59,-278.305,-40.278
28.62,-279.182,-40.243
28.65,-280.025,-40.278
28.69,-281.007,-40.404
28.72,-281.85,-40.427
28.75,-282.306,-40.255
28.78,-282.271,-39.751
28.82,-281.744,-39.144
28.85,-280.762,-38.456
28.88,-280.095,-38.365
28.92,-280.516,-39.247
28.95,-280.972,-39.453
28.98,-280.832,-39.831
29.01,-281.99,-40.713
29.05,-283.429,-40.896
29.08,-284.377,-41.171
29.11,-285.289,-41.297
29.14,-286.552,-41.492
29.18,-288.062,-41.767
29.21,-289.43,-41.996
29.24,-290.659,-42.088
29.27,-291.641,-42.065
29.31,-292.378,-41.778
29.34,-292.554,-41.32
29.37,-292.168,-40.656
29.4,-291.36,-40.014
29.44,-290.448,-39.648
29.47,-289.606,-39.407
29.5,-288.448,-39.109
29.53,-287.044,-38.811
29.57,-285.464,-38.41
29.6,-283.885,-38.067
29.63,-282.376,-37.838
29.66,-281.042,-37.815
29.7,-279.99,-38.01
29.73,-279.323,-38.239
29.76,-278.656,-38.33
29.79,-277.884,-38.307
29.83,-277.147,-38.181
29.86,-276.41,-37.918
29.89,-275.462,-37.586
29.92,-274.409,-37.299
29.96,-273.462,-37.185
29.99,-272.514,-37.059
30.02,-271.391,-36.852
30.05,-270.163,-36.646
30.09,-268.829,-36.257
30.12,-267.18,-35.753
30.15,-265.355,-35.329
30.19,-263.565,-35.031
30.22,-261.986,-34.836
30.25,-260.231,-34.653
30.28,-258.582,-34.493
30.32,-256.932,-34.344
30.35,-255.247,-34.046
30.38,-253.387,-33.645
30.41,-251.492,-33.393
30.45,-249.808,-33.187
30.48,-248.158,-33.038
30.51,-246.368,-32.809
30.54,-244.719,-32.751
30.58,-243.491,-32.809
30.61,-241.911,-32.454
30.64,-239.911,-31.984
30.67,-238.051,-31.709
30.71,-236.472,-31.48
30.74,-234.612,-31.09
30.77,-232.471,-30.747
30.8,-230.646,-30.644
30.84,-229.102,-30.495
30.87,-227.312,-30.254
30.9,-225.346,-30.014
30.93,-223.592,-29.83
30.97,-221.942,-29.59
31.0,-220.117,-29.315
31.03,-218.327,-29.04
31.06,-216.432,-28.811
31.1,-214.572,-28.433
31.13,-212.502,-28.009
31.16,-210.396,-27.585
31.19,-208.115,-27.069
31.23,-205.342,-26.646
31.26,-203.026,-26.428
31.29,-201.166,-26.199
31.32,-198.885,-25.798
31.36,-196.182,-25.408
31.39,-193.55,-24.904
31.42,-190.988,-24.4
31.46,-188.286,-23.885
31.49,-185.162,-23.232
31.52,-182.109,-22.854
31.55,-179.512,-22.693
31.59,-176.81,-22.235
31.62,-173.616,-21.72
31.65,-170.528,-21.307
31.68,-167.825,-21.009
31.72,-164.597,-20.162
31.75,-161.017,-19.646
31.78,-158.139,-19.623
31.81,-155.963,-19.658
31.85,-153.331,-19.28
31.88,-150.313,-18.89
31.91,-147.26,-18.214
31.94,-143.961,-17.458
31.98,-140.627,-16.885
32.01,-137.222,-16.359
32.04,-133.713,-15.854
32.07,-130.344,-15.476
32.11,-127.15,-15.213
32.14,-124.062,-14.881
32.17,-120.833,-14.457
32.2,-117.499,-13.953
32.24,-114.059,-13.403
32.27,-110.831,-12.956
32.3,-107.602,-12.59
32.33,-104.478,-12.269
32.37,-101.285,-11.822
32.4,-98.126,-11.456
32.43,-94.933,-10.986
32.46,-91.634,-10.425
32.5,-88.159,-9.898
32.53,-84.825,-9.451
32.56,-81.561,-9.061
32.59,-78.297,-8.683
32.63,-75.069,-8.328
32.66,-71.91,-7.973
32.69,-68.716,-7.515
32.72,-65.382,-6.976
32.76,-61.943,-6.404
32.79,-58.469,-5.865
32.82,-54.994,-5.418
32.86,-51.59,-4.926
32.89,-47.94,-4.353
32.92,-44.29,-3.895
32.95,-40.781,-3.471
32.99,-37.306,-3.013
33.02,-34.007,-2.566
33.05,-30.673,-2.142
33.08,-27.339,-1.695
33.12,-24.075,-1.226
33.15,-20.636,-0.71
33.18,-17.162,-0.103
33.21,-13.687,0.687
33.25,-9.756,1.386
33.28,-4.808,1.753
33.31,-0.246,1.982
33.34,3.018,2.509
33.38,5.966,3.036
33.41,9.195,3.414
33.44,13.161,3.757
33.47,17.477,4.135
33.51,21.513,4.387
33.54,24.216,4.639
33.57,25.444,5.235
33.6,26.006,6.369
33.64,27.304,7.629
33.67,29.585,8.901
33.7,32.288,10.184
33.73,35.551,11.375
33.77,39.658,12.189
33.8,43.974,12.853
33.83,48.466,13.609
33.86,53.029,14.148
33.9,57.346,14.4
33.93,61.346,14.617
33.96,65.277,14.801
33.99,68.857,14.823
34.03,72.191,14.972
34.06,75.455,15.19
34.09,78.543,15.396
34.13,81.596,15.774
34.16,84.86,16.313
34.19,88.264,16.782
34.22,91.528,17.275
34.26,94.757,17.642
34.29,97.951,18.077
34.32,101.215,18.432
34.35,104.338,18.833
34.39,107.391,19.096
34.42,110.269,19.44
34.45,113.533,20.082
34.48,117.007,20.654
34.52,120.201,21.135
34.55,123.465,21.571
34.58,126.904,22.224
34.61,130.589,22.774
34.65,134.029,23.22
34.68,137.433,23.816
34.71,141.223,24.446
34.74,144.768,24.824
34.78,147.751,24.904
34.81,150.594,25.111
34.84,153.752,25.5
34.87,156.911,25.901
34.91,159.648,26.256
34.94,162.491,26.737
34.97,165.579,27.253
35.0,168.668,27.642
35.04,171.475,27.952
35.07,174.107,28.249
35.1,176.775,28.444
35.13,179.407,28.696
35.17,182.109,29.131
35.2,184.846,29.567
35.23,187.479,29.91
35.26,190.005,30.22
35.3,192.427,30.46
35.33,194.884,30.609
35.36,196.989,30.735
35.4,199.06,30.987
35.43,201.236,31.331
35.46,203.517,31.663
35.49,205.833,31.915
35.53,208.185,32.202
35.56,210.15,32.385
35.59,211.765,32.454
35.62,213.449,32.545
35.66,215.52,32.832
35.69,217.696,33.255
35.72,219.731,33.611
35.75,221.732,34.023
35.79,224.118,34.504
35.82,226.54,34.836
35.85,228.61,34.974
35.88,230.716,35.26
35.92,233.032,35.604
35.95,235.349,35.867
35.98,237.279,35.948
36.01,239.174,36.222
36.05,241.455,36.646
36.08,243.456,36.6
36.11,244.649,36.463
36.14,246.088,36.646
36.18,248.123,37.001
36.21,249.913,37.185
36.24,251.282,37.345
36.27,252.896,37.735
36.31,254.897,38.044
36.34,256.511,38.113
36.37,257.774,38.181
36.4,259.319,38.399
36.44,260.968,38.582
36.47,262.407,38.72
36.5,263.741,38.892
36.53,265.074,39.018
36.57,266.267,39.006
36.6,267.285,39.006
36.63,268.268,38.983
36.66,269.04,38.914
36.7,269.987,39.144
36.73,271.216,39.476
36.76,272.374,39.671
36.8,273.357,39.865
36.83,274.62,40.129
36.86,275.919,40.278
36.89,276.866,40.243
36.93,277.744,40.22
36.96,278.796,40.415
36.99,280.025,40.564
37.02,280.972,40.679
37.06,281.85,40.839
37.09,283.008,41.068
37.12,284.061,40.999
37.15,284.447,40.724
37.19,284.482,40.358
37.22,284.903,40.346
37.25,285.324,40.346
37.28,285.886,40.69
37.32,286.201,40.656
37.35,286.237,40.53
37.38,286.623,40.644
37.41,286.938,40.507
37.45,287.044,40.53
37.48,287.009,40.381
37.51,287.009,40.301
37.54,287.149,40.438
37.58,287.395,40.495
37.61,287.43,40.461
37.64,287.36,40.346
37.67,287.184,40.129
37.71,286.798,39.877
37.74,286.307,39.625
37.77,285.956,39.671
37.8,285.851,39.842
37.84,285.675,39.888
37.87,285.324,39.785
37.9,284.763,39.579
37.93,284.131,39.258
37.97,283.324,38.903
38.0,282.411,38.64
38.03,281.534,38.605
38.07,281.007,38.651
38.1,280.2,38.582
38.13,279.253,38.365
38.16,278.13,38.055
38.2,276.971,37.7
38.23,275.638,37.322
38.26,274.129,37.036
38.29,272.935,36.967
38.33,271.848,36.979
38.36,270.689,36.875
38.39,269.496,36.738
38.42,268.268,36.509
38.46,266.794,36.131
38.49,265.215,35.753
38.52,263.705,35.489
38.55,262.161,35.249
38.59,260.582,35.031
38.62,259.003,34.871
38.65,257.564,34.756
38.68,256.16,34.561
38.72,254.51,34.229
38.75,252.791,33.954
38.78,251.387,33.817
38.81,249.878,33.53
38.85,247.983,33.164
38.88,246.439,33.084
38.91,244.859,32.786
38.94,242.894,32.236
38.98,240.508,31.72
39.01,238.753,31.72
39.04,237.489,31.709
39.07,235.594,31.423
39.11,233.524,31.159
39.14,231.979,31.148
39.17,230.681,30.987
39.2,228.926,30.609
39.24,226.891,30.197
39.27,224.89,29.899
39.3,223.135,29.59
39.34,221.17,29.28
39.37,219.135,29.005
39.4,217.099,28.788
39.43,215.169,28.478
39.47,212.958,27.997
39.5,210.606,27.516
39.53,208.325,27.127
39.56,205.798,26.829
39.6,203.342,26.588
39.63,201.341,26.382
39.66,199.271,26.187
39.69,196.954,25.844
39.73,194.322,25.271
39.76,191.655,24.744
39.79,188.988,24.206
39.82,186.005,23.576
39.86,182.951,23.106
39.89,180.214,22.9
39.92,177.477,22.545
39.95,174.353,21.926
39.99,171.054,21.353
40.02,167.966,20.964
40.05,164.948,20.379
40.08,161.543,19.818
40.12,158.35,19.589
40.15,155.296,19.154
40.18,152.208,18.821
40.21,149.155,18.409
40.25,145.961,17.882
40.28,142.662,17.344
40.31,139.468,16.966
40.34,136.38,16.622
40.38,133.467,16.267
40.41,130.484,16.026
40.44,127.747,15.74
40.47,124.869,15.293
40.51,121.78,14.789
40.54,118.552,14.182
40.57,115.253,13.552
40.6,111.813,12.968
40.64,108.409,12.567
40.67,105.251,12.246
40.7,101.952,11.811
40.74,98.582,11.398
40.77,95.319,10.94
40.8,91.985,10.402
40.83,88.475,9.886
40.87,84.966,9.382
40.9,81.561,8.97
40.93,78.227,8.592
40.96,74.998,8.225
41.0,71.77,7.859
41.03,68.576,7.538
41.06,65.453,7.16
41.09,62.224,6.701
41.13,58.89,6.197
41.16,55.591,5.739
41.19,52.257,5.304
41.22,48.888,4.788
41.26,45.308,4.147
41.29,41.623,3.586
41.32,38.043,3.093
41.35,34.323,2.474
41.39,30.463,1.787
41.42,26.497,1.214
41.45,22.812,0.722
41.48,19.057,0.286
41.52,15.407,-0.126
41.55,11.757,-0.55
41.58,8.107,-0.871
41.61,3.86,-1.02
41.65,0.351,-1.26
41.68,-1.895,-1.902
41.71,-4.282,-2.394
41.74,-6.387,-2.921
41.78,-9.511,-3.689
41.81,-13.722,-4.319
41.84,-18.355,-4.628
41.87,-22.075,-4.903
41.91,-24.532,-5.476
41.94,-25.725,-6.323
41.97,-26.918,-7.366
42.01,-28.883,-8.5
42.04,-31.726,-9.737
42.07,-35.06,-11.02
42.1,-38.991,-12.109
42.14,-43.413,-12.91
42.17,-47.905,-13.563
42.2,-52.362,-14.033
42.23,-56.714,-14.331
42.27,-60.82,-14.526
42.3,-64.821,-14.72
42.33,-68.506,-14.915
42.36,-72.086,-15.167
42.4,-75.595,-15.419
42.43,-78.929,-15.728
42.46,-82.193,-16.072
42.49,-85.422,-16.45
42.53,-88.756,-16.954
42.56,-92.16,-17.458
42.59,-95.459,-17.859
42.62,-98.618,-18.249
42.66,-101.776,-18.638
42.69,-105.075,-19.085
42.72,-108.339,-19.578
42.75,-111.743,-20.082
42.79,-115.112,-20.609
42.82,-118.481,-21.101
42.85,-121.745,-21.479
42.88,-124.974,-21.903
42.92,-128.273,-22.338
42.95,-131.607,-22.9
42.98,-135.046,-23.427
43.01,-138.802,-24.217
43.05,-142.697,-24.824
43.08,-145.891,-24.881
43.11,-148.207,-24.561
43.14,-150.418,-24.595
43.18,-153.752,-25.42
43.21,-156.981,-25.798
43.24,-159.508,-26.21
43.28,-162.421,-26.978
43.31,-166.141,-27.7
43.34,-169.51,-28.112
43.37,-172.493,-28.478
43.41,-175.371,-28.719
43.44,-178.214,-28.822
43.47,-180.811,-28.914
43.5,-183.478,-29.349
43.54,-186.32,-29.796
43.57,-188.707,-29.922
43.6,-190.602,-29.956
43.63,-192.603,-30.071
43.67,-194.673,-30.14
43.7,-196.358,-30.185
43.73,-197.832,-30.288
43.76,-199.481,-30.678
43.8,-201.552,-31.216
43.83,-203.763,-31.732
43.86,-206.255,-32.213
43.89,-208.852,-32.706
43.93,-211.203,-33.141
43.96,-213.589,-33.519
43.99,-216.116,-33.863
44.02,-218.713,-34.206
44.06,-221.346,-34.561
44.09,-223.837,-34.882
44.12,-226.259,-35.146
44.15,-228.575,-35.352
44.19,-230.646,-35.363
44.22,-232.365,-35.329
44.25,-234.12,-35.443
44.28,-235.805,-35.478
44.32,-237.244,-35.409
44.35,-238.753,-35.81
44.38,-240.648,-36.211
44.41,-242.192,-36.257
44.45,-243.175,-36.177
44.48,-244.719,-36.612
44.51,-246.86,-37.013
44.55,-248.544,-37.185
44.58,-249.948,-37.471
44.61,-251.878,-37.906
44.64,-253.984,-38.227
44.68,-255.704,-38.376
44.71,-257.213,-38.456
44.74,-258.932,-38.571
44.77,-260.512,-38.628
44.81,-261.88,-38.72
44.84,-263.214,-38.846
44.87,-264.442,-38.914
44.9,-265.495,-38.869
44.94,-266.513,-38.892
44.97,-267.531,-38.995
45.0,-268.654,-39.189
45.03,-269.707,-39.35
45.07,-270.83,-39.625
45.1,-272.093,-39.865
45.13,-273.357,-40.06
45.16,-274.55,-40.232
45.2,-275.743,-40.381
45.23,-276.971,-40.484
45.26,-278.059,-40.587
45.29,-279.077,-40.61
45.33,-280.025,-40.724
45.36,-281.078,-40.839
45.39,-282.095,-40.965
45.42,-282.903,-40.942
45.46,-283.359,-40.793
45.49,-283.604,-40.564
45.52,-283.78,-40.255
45.55,-283.64,-39.945
45.59,-283.745,-40.152
45.62,-284.096,-40.232
45.65,-284.412,-40.541
45.68,-285.219,-41.137
45.72,-286.201,-41.355
45.75,-287.044,-41.641
45.78,-287.675,-41.4
45.81,-287.991,-41.229
45.85,-288.588,-41.251
45.88,-289.114,-41.194
45.91,-289.255,-41.057
45.95,-289.185,-40.988
45.98,-289.185,-40.724
46.01,-288.693,-40.278
46.04,-287.851,-39.819
46.08,-286.938,-39.556
46.11,-286.377,-39.522
46.14,-285.851,-39.602
46.17,-285.324,-39.636
46.21,-284.622,-39.579
46.24,-283.955,-39.35
46.27,-283.078,-39.041
46.3,-282.06,-38.708
46.34,-281.007,-38.491
46.37,-280.165,-38.491
46.4,-279.533,-38.605
46.43,-279.007,-38.64
46.47,-278.2,-38.536
46.5,-277.357,-38.307
46.53,-276.305,-37.929
46.56,-275.076,-37.551
46.6,-273.848,-37.253
46.63,-272.76,-37.185
46.66,-271.812,-37.185
46.69,-270.795,-37.082
46.73,-269.566,-36.979
46.76,-268.513,-36.749
46.79,-267.215,-36.383
46.82,-265.706,-36.051
46.86,-264.337,-35.81
46.89,-262.933,-35.615
46.92,-261.424,-35.363
46.95,-259.775,-35.1
46.99,-258.231,-34.882
47.02,-256.511,-34.481
47.05,-254.3,-33.886
47.08,-252.299,-33.771
47.12,-250.966,-33.794
47.15,-249.281,-33.496
47.18,-247.281,-33.221
47.22,-245.351,-32.923
47.25,-243.736,-32.751
47.28,-242.227,-32.602
47.31,-240.437,-32.362
47.35,-238.683,-32.098
47.38,-237.068,-31.995
47.41,-235.594,-31.801
47.44,-233.804,-31.434
47.48,-232.085,-31.274
47.51,-230.716,-31.239
47.54,-229.102,-30.85
47.57,-226.961,-30.266
47.61,-224.785,-29.945
47.64,-222.995,-29.647
47.67,-221.03,-29.246
47.7,-218.748,-28.971
47.74,-216.748,-28.788
47.77,-214.818,-28.524
47.8,-212.642,-28.089
47.83,-210.291,-27.551
47.87,-207.869,-27.104
47.9,-205.307,-26.76
47.93,-202.815,-26.405
47.96,-200.569,-26.142
48.0,-198.253,-25.924
48.03,-195.761,-25.58
48.06,-193.164,-25.111
48.09,-190.567,-24.641
48.13,-187.865,-24.125
48.16,-184.987,-23.541
48.19,-181.969,-23.14
48.22,-179.372,-22.968
48.26,-176.775,-22.579
48.29,-173.721,-22.052
48.32,-170.633,-21.605
48.35,-167.825,-21.193
48.39,-164.807,-20.643
48.42,-161.473,-19.99
48.45,-158.139,-19.635
48.49,-155.437,-19.52
48.52,-152.313,-18.833
48.55,-148.663,-18.249
48.58,-145.224,-17.733
48.62,-142.03,-17.309
48.65,-138.942,-17.0
48.68,-135.924,-16.702
48.71,-132.87,-16.416
48.75,-130.028,-16.175
48.78,-127.325,-15.832
48.81,-124.377,-15.373
48.84,-121.289,-14.858
48.88,-118.095,-14.216
48.91,-114.761,-13.563
48.94,-111.252,-13.025
48.97,-107.953,-12.635
49.01,-104.794,-12.269
49.04,-101.53,-11.822
49.07,-98.232,-11.421
49.1,-94.827,-10.963
49.14,-91.423,-10.413
49.17,-87.949,-9.852
49.2,-84.544,-9.382
49.23,-81.21,-8.981
49.27,-77.771,-8.557
49.3,-74.472,-8.122
49.33,-71.173,-7.778
49.36,-68.015,-7.377
49.4,-64.751,-6.965
49.43,-61.487,-6.541
49.46,-58.223,-6.117
49.49,-54.994,-5.693
49.53,-51.73,-5.224
49.56,-48.326,-4.651
49.59,-44.781,-4.067
49.62,-41.026,-3.391
49.66,-37.131,-2.738
49.69,-33.516,-2.211
49.72,-29.901,-1.695
49.75,-26.357,-1.226
49.79,-22.917,-0.733
49.82,-19.197,-0.206
49.85,-15.582,0.367
49.89,-11.862,1.088
49.92,-7.37,1.615
49.95,-2.457,1.661
49.98,0.912,1.81
50.02,3.439,2.245
50.05,5.545,2.6
50.08,7.791,3.001
50.11,10.704,3.448
50.15,14.319,4.009
50.18,18.425,4.456
50.21,21.864,4.857
50.24,24.146,5.407
50.28,25.198,6.312
50.31,26.357,7.503
50.34,28.252,8.706
50.37,30.954,9.966
50.41,34.393,11.238
